link_id,relation_type,basis,confidence,source_kind,source_standard_id,source_criterion_id,source_criterion_code,source_criterion_title,source_resource_id,source_url,target_standard_id,target_criterion_code,target_profile_ref,target_url,evidence_excerpt,source_dataset
xref-00066,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.4.5,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#images-of-text,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00067,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.4.10,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#reflow,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00068,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.4.11,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#non-text-contrast,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00069,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.4.12,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#text-spacing,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00070,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.4.13,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#content-on-hover-or-focus,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00071,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.1.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#keyboard,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00072,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.1.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#no-keyboard-trap,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00073,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.1.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#character-key-shortcuts,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00074,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.2.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#timing-adjustable,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00075,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.2.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pause-stop-hide,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00076,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.3.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#three-flashes-or-below-threshold,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00077,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.4.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#bypass-blocks,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00078,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.4.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#page-titled,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00079,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.4.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-order,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00080,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.4.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#link-purpose-in-context,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00081,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.4.5,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#multiple-ways,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00082,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.4.6,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#headings-and-labels,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00083,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.4.7,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-visible,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00084,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.4.11,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-not-obscured-minimum,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00085,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.5.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pointer-gestures,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00086,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.5.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pointer-cancellation,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00087,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.5.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#label-in-name,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00088,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.5.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#motion-actuation,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00089,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.5.7,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#dragging-movements,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00090,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,2.5.8,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#target-size-minimum,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00091,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.1.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#language-of-page,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00092,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.1.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#language-of-parts,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00093,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.2.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#on-focus,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00094,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.2.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#on-input,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00095,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.2.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-navigation,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00096,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.2.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-identification,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00097,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.2.6,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-help,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00098,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.3.1,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#error-identification,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00099,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.3.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#labels-or-instructions,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00100,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.3.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#error-suggestion,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00101,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.3.4,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#error-prevention-legal-financial-data,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00102,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.3.7,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#redundant-entry,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00103,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,3.3.8,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#accessible-authentication-minimum,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00104,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,4.1.2,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#name-role-value,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00105,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,4.1.3,wcag22-level-aa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#status-messages,ATAG crosswalk mapping via wcag22-level-aa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00106,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.1.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#non-text-content,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00107,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.2.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-only-and-video-only-prerecorded,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00108,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.2.2,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#captions-prerecorded,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00109,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.2.3,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-description-or-media-alternative-prerecorded,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00110,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.2.4,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#captions-live,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00111,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.2.5,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-description-prerecorded,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00112,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.2.6,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#sign-language-prerecorded,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00113,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.2.7,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#extended-audio-description-prerecorded,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00114,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.2.8,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#media-alternative-prerecorded,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00115,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.2.9,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#audio-only-live,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-00116,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_a111,A.1.1.1,Web-Based Accessible (WCAG),,https://www.w3.org/TR/ATAG20/#sc_a111,wcag-2.2,1.3.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#info-and-relationships,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
